timestamp,rel_t_s,plane_lat,plane_lon,plane_alt_m,roll_deg,pitch_deg,yaw_deg,h_dist_m,slant_range_m,bearing_deg,elev_deg,vx_north_m_s,vy_east_m_s,vz_down_m_s,closing_speed_m_s,cross_track_h_m,gamma_desired_deg,gamma_current_deg,nx_level,ny_level,nx_rolled,ny_rolled,cx,cy,active
2026-08-07T22:13:14.932802,0.002,29.7943194,119.6849796,392.870,-2.996,2.542,-55.122,1023.185,1027.391,21.712,-7.548,10.070,-13.960,-0.020,16.036,361.341,-5.186,0.067,0.2299,-0.1325,0.2365,-0.1203,75,-28,0x22
2026-08-07T22:13:14.955574,0.024,29.7943194,119.6849796,392.870,-2.996,2.542,-55.122,1023.185,1027.391,21.712,-7.548,10.070,-13.960,-0.020,16.036,361.341,-5.186,0.067,0.2299,-0.1325,0.2365,-0.1203,75,-28,0x22
2026-08-07T22:13:14.985629,0.054,29.7943194,119.6849796,392.870,-2.996,2.542,-55.122,1023.185,1027.391,21.712,-7.548,10.070,-13.960,-0.020,16.036,361.341,-5.186,0.067,0.2299,-0.1325,0.2365,-0.1203,75,-28,0x22
2026-08-07T22:13:15.015984,0.085,29.7943194,119.6849796,392.870,-2.996,2.542,-55.122,1023.185,1027.391,21.712,-7.548,10.070,-13.960,-0.020,16.036,361.341,-5.186,0.067,0.2299,-0.1325,0.2365,-0.1203,75,-28,0x22
2026-08-07T22:13:15.047068,0.116,29.7943194,119.6849796,392.870,-2.996,2.542,-55.122,1023.185,1027.391,21.712,-7.548,10.070,-13.960,-0.020,16.036,361.341,-5.186,0.067,0.2299,-0.1325,0.2365,-0.1203,75,-28,0x22
2026-08-07T22:13:15.076578,0.145,29.7943194,119.6849796,392.870,-2.996,2.542,-55.122,1023.185,1027.391,21.712,-7.548,10.070,-13.960,-0.020,16.036,361.341,-5.186,0.067,0.2299,-0.1325,0.2365,-0.1203,75,-28,0x22
2026-08-07T22:13:15.107278,0.176,29.7943194,119.6849796,392.870,-2.996,2.542,-55.122,1023.185,1027.391,21.712,-7.548,10.070,-13.960,-0.020,16.036,361.341,-5.186,0.067,0.2299,-0.1325,0.2365,-0.1203,75,-28,0x22
2026-08-07T22:13:15.138019,0.207,29.7943194,119.6849796,392.870,-2.996,2.542,-55.122,1023.185,1027.391,21.712,-7.548,10.070,-13.960,-0.020,16.036,361.341,-5.186,0.067,0.2299,-0.1325,0.2365,-0.1203,75,-28,0x22
2026-08-07T22:13:15.169405,0.238,29.7943194,119.6849796,392.870,-2.877,2.668,-55.202,1023.185,1027.391,21.798,-7.665,10.070,-13.960,-0.020,16.036,361.341,-5.186,0.067,0.2309,-0.1346,0.2374,-0.1228,75,-29,0x22
2026-08-07T22:13:15.200765,0.269,29.7943291,119.6849640,392.880,-2.877,2.668,-55.202,1021.456,1025.670,21.835,-7.673,10.510,-14.710,-0.110,16.801,365.677,-5.196,0.349,0.2313,-0.1347,0.2378,-0.1229,76,-29,0x22
2026-08-07T22:13:15.231363,0.300,29.7943291,119.6849640,392.880,-2.413,2.103,-55.265,1021.456,1025.670,21.872,-7.147,10.510,-14.710,-0.110,16.801,365.677,-5.196,0.349,0.2318,-0.1254,0.2368,-0.1155,75,-27,0x22
2026-08-07T22:13:15.262002,0.331,29.7943291,119.6849640,392.880,-2.413,2.103,-55.265,1021.456,1025.670,21.872,-7.147,10.510,-14.710,-0.110,16.801,365.677,-5.196,0.349,0.2318,-0.1254,0.2368,-0.1155,75,-27,0x22
2026-08-07T22:13:15.292092,0.361,29.7943291,119.6849640,392.880,-2.384,0.609,-55.142,1021.456,1025.670,21.686,-5.761,10.510,-14.710,-0.110,16.801,365.677,-5.196,0.349,0.2296,-0.1009,0.2336,-0.0913,74,-21,0x22
2026-08-07T22:13:15.322855,0.392,29.7943381,119.6849494,392.880,-2.384,0.609,-55.142,1019.846,1024.066,21.721,-5.769,11.050,-15.530,0.070,17.712,367.549,-5.204,-0.210,0.2300,-0.1010,0.2340,-0.0914,74,-21,0x22
2026-08-07T22:13:15.353779,0.422,29.7943381,119.6849494,392.880,-1.709,-0.485,-55.069,1019.846,1024.066,21.610,-4.752,11.050,-15.530,0.070,17.712,367.549,-5.204,-0.210,0.2287,-0.0831,0.2311,-0.0763,73,-18,0x22
2026-08-07T22:13:15.384691,0.453,29.7943381,119.6849494,392.880,-1.709,-0.485,-55.069,1019.846,1024.066,21.610,-4.752,11.050,-15.530,0.070,17.712,367.549,-5.204,-0.210,0.2287,-0.0831,0.2311,-0.0763,73,-18,0x22
2026-08-07T22:13:15.416077,0.485,29.7943381,119.6849494,392.880,-1.709,-0.485,-55.069,1019.846,1024.066,21.610,-4.752,11.050,-15.530,0.070,17.712,367.549,-5.204,-0.210,0.2287,-0.0831,0.2311,-0.0763,73,-18,0x22
2026-08-07T22:13:15.446301,0.515,29.7943381,119.6849494,392.880,-1.709,-0.485,-55.069,1019.846,1024.066,21.610,-4.752,11.050,-15.530,0.070,17.712,367.549,-5.204,-0.210,0.2287,-0.0831,0.2311,-0.0763,73,-18,0x22
2026-08-07T22:13:15.476514,0.545,29.7943381,119.6849494,392.880,-1.450,-2.057,-54.887,1019.846,1024.066,21.389,-3.289,11.050,-15.530,0.070,17.712,367.549,-5.204,-0.210,0.2261,-0.0575,0.2275,-0.0517,72,-12,0x22
2026-08-07T22:13:15.507421,0.576,29.7943478,119.6849336,392.860,-1.450,-2.057,-54.887,1018.107,1022.333,21.427,-3.297,11.570,-16.310,0.560,18.612,368.912,-5.211,-1.604,0.2266,-0.0576,0.2280,-0.0519,72,-12,0x22
2026-08-07T22:13:15.538392,0.607,29.7943478,119.6849336,392.860,-0.897,-3.096,-54.715,1018.107,1022.333,21.236,-2.326,11.570,-16.310,0.560,18.612,368.912,-5.211,-1.604,0.2244,-0.0406,0.2250,-0.0371,71,-8,0x22
2026-08-07T22:13:15.568417,0.637,29.7943478,119.6849336,392.860,-0.897,-3.096,-54.715,1018.107,1022.333,21.236,-2.326,11.570,-16.310,0.560,18.612,368.912,-5.211,-1.604,0.2244,-0.0406,0.2250,-0.0371,71,-8,0x22
2026-08-07T22:13:15.600175,0.669,29.7943478,119.6849336,392.860,-0.129,-3.844,-54.486,1018.107,1022.333,20.999,-1.623,11.570,-16.310,0.560,18.612,368.912,-5.211,-1.604,0.2216,-0.0283,0.2217,-0.0278,70,-6,0x22
2026-08-07T22:13:15.631987,0.701,29.7943562,119.6849200,392.790,-0.129,-3.844,-54.486,1016.606,1020.831,21.032,-1.628,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2220,-0.0284,0.2221,-0.0279,71,-6,0x22
2026-08-07T22:13:15.662619,0.731,29.7943562,119.6849200,392.790,0.094,-4.218,-54.152,1016.606,1020.831,20.697,-1.271,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2181,-0.0222,0.2181,-0.0225,69,-5,0x22
2026-08-07T22:13:15.693788,0.762,29.7943562,119.6849200,392.790,0.094,-4.218,-54.152,1016.606,1020.831,20.697,-1.271,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2181,-0.0222,0.2181,-0.0225,69,-5,0x22
2026-08-07T22:13:15.723832,0.793,29.7943562,119.6849200,392.790,0.094,-4.218,-54.152,1016.606,1020.831,20.697,-1.271,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2181,-0.0222,0.2181,-0.0225,69,-5,0x22
2026-08-07T22:13:15.755594,0.824,29.7943562,119.6849200,392.790,0.616,-3.645,-53.755,1016.606,1020.831,20.307,-1.797,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2136,-0.0314,0.2133,-0.0337,68,-8,0x22
2026-08-07T22:13:15.786305,0.855,29.7943562,119.6849200,392.790,0.616,-3.645,-53.755,1016.606,1020.831,20.307,-1.797,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2136,-0.0314,0.2133,-0.0337,68,-8,0x22
2026-08-07T22:13:15.815814,0.885,29.7943562,119.6849200,392.790,0.616,-3.645,-53.755,1016.606,1020.831,20.307,-1.797,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2136,-0.0314,0.2133,-0.0337,68,-8,0x22
2026-08-07T22:13:15.846439,0.915,29.7943562,119.6849200,392.790,0.616,-3.645,-53.755,1016.606,1020.831,20.307,-1.797,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2136,-0.0314,0.2133,-0.0337,68,-8,0x22
2026-08-07T22:13:15.876759,0.946,29.7943562,119.6849200,392.790,0.616,-3.645,-53.755,1016.606,1020.831,20.307,-1.797,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2136,-0.0314,0.2133,-0.0337,68,-8,0x22
2026-08-07T22:13:15.906400,0.975,29.7943562,119.6849200,392.790,0.616,-3.645,-53.755,1016.606,1020.831,20.307,-1.797,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2136,-0.0314,0.2133,-0.0337,68,-8,0x22
2026-08-07T22:13:15.936470,1.005,29.7943562,119.6849200,392.790,0.616,-3.645,-53.755,1016.606,1020.831,20.307,-1.797,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2136,-0.0314,0.2133,-0.0337,68,-8,0x22
2026-08-07T22:13:15.967671,1.036,29.7943562,119.6849200,392.790,0.616,-3.645,-53.755,1016.606,1020.831,20.307,-1.797,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2136,-0.0314,0.2133,-0.0337,68,-8,0x22
2026-08-07T22:13:15.999239,1.068,29.7943562,119.6849200,392.790,0.616,-3.645,-53.755,1016.606,1020.831,20.307,-1.797,11.930,-16.810,1.060,19.226,368.715,-5.215,-2.944,0.2136,-0.0314,0.2133,-0.0337,68,-8,0x22
2026-08-07T22:13:16.030147,1.099,29.7943677,119.6849014,392.660,0.616,-3.645,-53.755,1014.552,1018.775,20.352,-1.801,12.450,-17.470,1.240,20.031,366.861,-5.218,-3.308,0.2142,-0.0315,0.2138,-0.0338,68,-8,0x22
2026-08-07T22:13:16.060250,1.129,29.7943677,119.6849014,392.660,1.407,-1.926,-53.271,1014.552,1018.775,19.896,-3.408,12.450,-17.470,1.240,20.031,366.861,-5.218,-3.308,0.2089,-0.0595,0.2074,-0.0647,66,-15,0x22
2026-08-07T22:13:16.091137,1.160,29.7943677,119.6849014,392.660,1.407,-1.926,-53.271,1014.552,1018.775,19.896,-3.408,12.450,-17.470,1.240,20.031,366.861,-5.218,-3.308,0.2089,-0.0595,0.2074,-0.0647,66,-15,0x22
2026-08-07T22:13:16.121917,1.191,29.7943677,119.6849014,392.660,1.876,-1.311,-52.813,1014.552,1018.775,19.451,-3.982,12.450,-17.470,1.240,20.031,366.861,-5.218,-3.308,0.2039,-0.0696,0.2015,-0.0762,64,-18,0x22
2026-08-07T22:13:16.152962,1.222,29.7943806,119.6848807,392.540,1.876,-1.311,-52.813,1012.258,1016.479,19.502,-3.987,13.000,-18.060,0.890,20.772,362.382,-5.223,-2.290,0.2045,-0.0697,0.2021,-0.0764,64,-18,0x22
2026-08-07T22:13:16.183319,1.252,29.7943806,119.6848807,392.540,2.964,-1.487,-52.134,1012.258,1016.479,18.820,-3.816,13.000,-18.060,0.890,20.772,362.382,-5.223,-2.290,0.1968,-0.0667,0.1931,-0.0768,61,-18,0x22
2026-08-07T22:13:16.214306,1.283,29.7943806,119.6848807,392.540,2.964,-1.487,-52.134,1012.258,1016.479,18.820,-3.816,13.000,-18.060,0.890,20.772,362.382,-5.223,-2.290,0.1968,-0.0667,0.1931,-0.0768,61,-18,0x22
2026-08-07T22:13:16.245106,1.314,29.7943806,119.6848807,392.540,2.964,-1.487,-52.134,1012.258,1016.479,18.820,-3.816,13.000,-18.060,0.890,20.772,362.382,-5.223,-2.290,0.1968,-0.0667,0.1931,-0.0768,61,-18,0x22
2026-08-07T22:13:16.276406,1.345,29.7943806,119.6848807,392.540,2.964,-1.487,-52.134,1012.258,1016.479,18.820,-3.816,13.000,-18.060,0.890,20.772,362.382,-5.223,-2.290,0.1968,-0.0667,0.1931,-0.0768,61,-18,0x22
2026-08-07T22:13:16.307460,1.376,29.7943806,119.6848807,392.540,3.849,0.072,-51.364,1012.258,1016.479,18.090,-5.292,13.000,-18.060,0.890,20.772,362.382,-5.223,-2.290,0.1886,-0.0926,0.1820,-0.1051,58,-25,0x22
2026-08-07T22:13:16.337712,1.406,29.7943929,119.6848611,392.470,3.849,0.072,-51.364,1010.079,1014.303,18.137,-5.299,13.490,-18.430,0.420,21.333,354.877,-5.231,-1.054,0.1891,-0.0928,0.1825,-0.1052,58,-25,0x22
2026-08-07T22:13:16.368190,1.437,29.7943929,119.6848611,392.470,4.630,0.371,-50.687,1010.079,1014.303,17.470,-5.584,13.490,-18.430,0.420,21.333,354.877,-5.231,-1.054,0.1817,-0.0978,0.1732,-0.1121,55,-26,0x22
2026-08-07T22:13:16.398549,1.467,29.7943929,119.6848611,392.470,4.630,0.371,-50.687,1010.079,1014.303,17.470,-5.584,13.490,-18.430,0.420,21.333,354.877,-5.231,-1.054,0.1817,-0.0978,0.1732,-0.1121,55,-26,0x22
2026-08-07T22:13:16.430342,1.499,29.7943929,119.6848611,392.470,5.479,0.370,-50.079,1010.079,1014.303,16.861,-5.584,13.490,-18.430,0.420,21.333,354.877,-5.231,-1.054,0.1750,-0.0978,0.1648,-0.1140,52,-27,0x22
2026-08-07T22:13:16.459979,1.529,29.7944038,119.6848442,392.450,5.479,0.370,-50.079,1008.173,1012.403,16.901,-5.593,13.910,-18.650,0.090,21.767,346.377,-5.239,-0.222,0.1754,-0.0979,0.1653,-0.1142,52,-27,0x22
2026-08-07T22:13:16.490437,1.559,29.7944038,119.6848442,392.450,6.354,-0.149,-49.494,1008.173,1012.403,16.302,-5.096,13.910,-18.650,0.090,21.767,346.377,-5.239,-0.222,0.1689,-0.0892,0.1579,-0.1073,50,-25,0x22
2026-08-07T22:13:16.520548,1.589,29.7944038,119.6848442,392.450,6.354,-0.149,-49.494,1008.173,1012.403,16.302,-5.096,13.910,-18.650,0.090,21.767,346.377,-5.239,-0.222,0.1689,-0.0892,0.1579,-0.1073,50,-25,0x22
2026-08-07T22:13:16.550350,1.619,29.7944038,119.6848442,392.450,6.354,-0.149,-49.494,1008.173,1012.403,16.302,-5.096,13.910,-18.650,0.090,21.767,346.377,-5.239,-0.222,0.1689,-0.0892,0.1579,-0.1073,50,-25,0x22
2026-08-07T22:13:16.580585,1.649,29.7944038,119.6848442,392.450,7.263,-0.693,-48.997,1008.173,1012.403,15.792,-4.572,13.910,-18.650,0.090,21.767,346.377,-5.239,-0.222,0.1633,-0.0800,0.1519,-0.1000,48,-23,0x22
2026-08-07T22:13:16.611744,1.680,29.7944038,119.6848442,392.450,7.263,-0.693,-48.997,1008.173,1012.403,15.792,-4.572,13.910,-18.650,0.090,21.767,346.377,-5.239,-0.222,0.1633,-0.0800,0.1519,-0.1000,48,-23,0x22
2026-08-07T22:13:16.641338,1.710,29.7944157,119.6848260,392.440,7.263,-0.693,-48.997,1006.106,1010.344,15.835,-4.583,14.360,-18.870,0.120,22.258,337.226,-5.250,-0.290,0.1638,-0.0802,0.1523,-0.1002,48,-24,0x22
2026-08-07T22:13:16.672854,1.742,29.7944157,119.6848260,392.440,8.141,-1.762,-48.559,1006.106,1010.344,15.378,-3.551,14.360,-18.870,0.120,22.258,337.226,-5.250,-0.290,0.1588,-0.0621,0.1484,-0.0839,47,-20,0x22
2026-08-07T22:13:16.703310,1.772,29.7944157,119.6848260,392.440,9.099,-3.333,-48.249,1006.106,1010.344,15.048,-2.032,14.360,-18.870,0.120,22.258,337.226,-5.250,-0.290,0.1552,-0.0355,0.1477,-0.0596,47,-14,0x22
2026-08-07T22:13:16.733348,1.802,29.7944157,119.6848260,392.440,9.099,-3.333,-48.249,1006.106,1010.344,15.048,-2.032,14.360,-18.870,0.120,22.258,337.226,-5.250,-0.290,0.1552,-0.0355,0.1477,-0.0596,47,-14,0x22
2026-08-07T22:13:16.763876,1.833,29.7944157,119.6848260,392.440,9.099,-3.333,-48.249,1006.106,1010.344,15.048,-2.032,14.360,-18.870,0.120,22.258,337.226,-5.250,-0.290,0.1552,-0.0355,0.1477,-0.0596,47,-14,0x22
2026-08-07T22:13:16.793656,1.862,29.7944157,119.6848260,392.440,9.099,-3.333,-48.249,1006.106,1010.344,15.048,-2.032,14.360,-18.870,0.120,22.258,337.226,-5.250,-0.290,0.1552,-0.0355,0.1477,-0.0596,47,-14,0x22
2026-08-07T22:13:16.824593,1.893,29.7944157,119.6848260,392.440,9.099,-3.333,-48.249,1006.106,1010.344,15.048,-2.032,14.360,-18.870,0.120,22.258,337.226,-5.250,-0.290,0.1552,-0.0355,0.1477,-0.0596,47,-14,0x22
2026-08-07T22:13:16.854880,1.924,29.7944157,119.6848260,392.440,9.099,-3.333,-48.249,1006.106,1010.344,15.048,-2.032,14.360,-18.870,0.120,22.258,337.226,-5.250,-0.290,0.1552,-0.0355,0.1477,-0.0596,47,-14,0x22
2026-08-07T22:13:16.884666,1.953,29.7944157,119.6848260,392.440,9.099,-3.333,-48.249,1006.106,1010.344,15.048,-2.032,14.360,-18.870,0.120,22.258,337.226,-5.250,-0.290,0.1552,-0.0355,0.1477,-0.0596,47,-14,0x22
2026-08-07T22:13:16.914725,1.983,29.7944157,119.6848260,392.440,9.099,-3.333,-48.249,1006.106,1010.344,15.048,-2.032,14.360,-18.870,0.120,22.258,337.226,-5.250,-0.290,0.1552,-0.0355,0.1477,-0.0596,47,-14,0x22
2026-08-07T22:13:16.944832,2.014,29.7944157,119.6848260,392.440,9.099,-3.333,-48.249,1006.106,1010.344,15.048,-2.032,14.360,-18.870,0.120,22.258,337.226,-5.250,-0.290,0.1552,-0.0355,0.1477,-0.0596,47,-14,0x22
2026-08-07T22:13:16.974794,2.043,29.7944157,119.6848260,392.440,9.099,-3.333,-48.249,1006.106,1010.344,15.048,-2.032,14.360,-18.870,0.120,22.258,337.226,-5.250,-0.290,0.1552,-0.0355,0.1477,-0.0596,47,-14,0x22
2026-08-07T22:13:17.004958,2.074,29.7944297,119.6848049,392.400,9.099,-3.333,-48.249,1003.692,1007.936,15.097,-2.043,14.780,-19.060,0.700,22.758,328.622,-5.260,-1.662,0.1557,-0.0357,0.1481,-0.0598,47,-14,0x22
2026-08-07T22:13:17.035634,2.104,29.7944297,119.6848049,392.400,10.264,-4.228,-47.822,1003.692,1007.936,14.665,-1.170,14.780,-19.060,0.700,22.758,328.622,-5.260,-1.662,0.1511,-0.0204,0.1450,-0.0470,46,-11,0x22
2026-08-07T22:13:17.066597,2.135,29.7944297,119.6848049,392.400,10.264,-4.228,-47.822,1003.692,1007.936,14.665,-1.170,14.780,-19.060,0.700,22.758,328.622,-5.260,-1.662,0.1511,-0.0204,0.1450,-0.0470,46,-11,0x22
2026-08-07T22:13:17.096771,2.166,29.7944297,119.6848049,392.400,11.334,-4.748,-47.360,1003.692,1007.936,14.203,-0.658,14.780,-19.060,0.700,22.758,328.622,-5.260,-1.662,0.1461,-0.0115,0.1410,-0.0400,45,-9,0x22
2026-08-07T22:13:17.127084,2.196,29.7944297,119.6848049,392.400,11.334,-4.748,-47.360,1003.692,1007.936,14.203,-0.658,14.780,-19.060,0.700,22.758,328.622,-5.260,-1.662,0.1461,-0.0115,0.1410,-0.0400,45,-9,0x22
2026-08-07T22:13:17.159544,2.228,29.7944426,119.6847860,392.310,11.334,-4.748,-47.360,1001.496,1005.741,14.246,-0.665,15.140,-19.150,1.200,23.147,319.710,-5.266,-2.814,0.1466,-0.0116,0.1414,-0.0402,45,-9,0x22
2026-08-07T22:13:17.188030,2.257,29.7944426,119.6847860,392.310,12.458,-5.163,-46.844,1001.496,1005.741,13.732,-0.251,15.140,-19.150,1.200,23.147,319.710,-5.266,-2.814,0.1411,-0.0044,0.1368,-0.0347,43,-8,0x22
2026-08-07T22:13:17.219511,2.288,29.7944426,119.6847860,392.310,12.458,-5.163,-46.844,1001.496,1005.741,13.732,-0.251,15.140,-19.150,1.200,23.147,319.710,-5.266,-2.814,0.1411,-0.0044,0.1368,-0.0347,43,-8,0x22
2026-08-07T22:13:17.249700,2.318,29.7944426,119.6847860,392.310,13.554,-5.444,-46.324,1001.496,1005.741,13.213,0.034,15.140,-19.150,1.200,23.147,319.710,-5.266,-2.814,0.1356,0.0006,0.1319,-0.0312,42,-7,0x22
2026-08-07T22:13:17.280725,2.349,29.7944426,119.6847860,392.310,13.554,-5.444,-46.324,1001.496,1005.741,13.213,0.034,15.140,-19.150,1.200,23.147,319.710,-5.266,-2.814,0.1356,0.0006,0.1319,-0.0312,42,-7,0x22
2026-08-07T22:13:17.311035,2.380,29.7944560,119.6847666,392.170,13.554,-5.444,-46.324,999.228,1003.470,13.257,0.029,15.570,-19.180,1.540,23.548,307.468,-5.270,-3.567,0.1360,0.0005,0.1323,-0.0314,42,-7,0x22
2026-08-07T22:13:17.340773,2.410,29.7944560,119.6847666,392.170,14.623,-5.759,-45.743,999.228,1003.470,12.679,0.348,15.570,-19.180,1.540,23.548,307.468,-5.270,-3.567,0.1299,0.0061,0.1272,-0.0269,40,-6,0x22
2026-08-07T22:13:17.371057,2.440,29.7944560,119.6847666,392.170,14.623,-5.759,-45.743,999.228,1003.470,12.679,0.348,15.570,-19.180,1.540,23.548,307.468,-5.270,-3.567,0.1299,0.0061,0.1272,-0.0269,40,-6,0x22
2026-08-07T22:13:17.402307,2.471,29.7944560,119.6847666,392.170,14.930,-6.075,-45.367,999.228,1003.470,12.305,0.665,15.570,-19.180,1.540,23.548,307.468,-5.270,-3.567,0.1259,0.0116,0.1247,-0.0212,39,-5,0x22
2026-08-07T22:13:17.432295,2.501,29.7944560,119.6847666,392.170,14.930,-6.075,-45.367,999.228,1003.470,12.305,0.665,15.570,-19.180,1.540,23.548,307.468,-5.270,-3.567,0.1259,0.0116,0.1247,-0.0212,39,-5,0x22
2026-08-07T22:13:17.462708,2.531,29.7944706,119.6847464,392.000,14.930,-6.075,-45.367,996.807,1001.044,12.348,0.661,15.990,-19.140,1.870,23.901,294.056,-5.273,-4.288,0.1264,0.0115,0.1251,-0.0214,40,-5,0x22
2026-08-07T22:13:17.492485,2.561,29.7944706,119.6847464,392.000,15.262,-6.789,-45.468,996.807,1001.044,12.452,1.356,15.990,-19.140,1.870,23.901,294.056,-5.273,-4.288,0.1275,0.0237,0.1292,-0.0107,41,-2,0x22
2026-08-07T22:13:17.523159,2.592,29.7944706,119.6847464,392.000,15.262,-6.789,-45.468,996.807,1001.044,12.452,1.356,15.990,-19.140,1.870,23.901,294.056,-5.273,-4.288,0.1275,0.0237,0.1292,-0.0107,41,-2,0x22
2026-08-07T22:13:17.553152,2.622,29.7944706,119.6847464,392.000,15.331,-6.523,-45.525,996.807,1001.044,12.507,1.095,15.990,-19.140,1.870,23.901,294.056,-5.273,-4.288,0.1281,0.0191,0.1286,-0.0154,41,-3,0x22
2026-08-07T22:13:17.583389,2.652,29.7944837,119.6847284,391.820,15.331,-6.523,-45.525,994.642,998.871,12.546,1.093,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1285,0.0191,0.1289,-0.0156,41,-3,0x22
2026-08-07T22:13:17.613715,2.682,29.7944837,119.6847284,391.820,15.434,-6.477,-45.868,994.642,998.871,12.886,1.039,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1321,0.0181,0.1321,-0.0177,42,-4,0x22
2026-08-07T22:13:17.644809,2.713,29.7944837,119.6847284,391.820,15.434,-6.477,-45.868,994.642,998.871,12.886,1.039,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1321,0.0181,0.1321,-0.0177,42,-4,0x22
2026-08-07T22:13:17.674768,2.743,29.7944837,119.6847284,391.820,15.357,-6.434,-46.267,994.642,998.871,13.284,0.987,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1363,0.0172,0.1360,-0.0195,43,-4,0x22
2026-08-07T22:13:17.705150,2.774,29.7944837,119.6847284,391.820,15.357,-6.434,-46.267,994.642,998.871,13.284,0.987,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1363,0.0172,0.1360,-0.0195,43,-4,0x22
2026-08-07T22:13:17.736641,2.805,29.7944837,119.6847284,391.820,15.357,-6.434,-46.267,994.642,998.871,13.284,0.987,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1363,0.0172,0.1360,-0.0195,43,-4,0x22
2026-08-07T22:13:17.767540,2.836,29.7944837,119.6847284,391.820,15.357,-6.434,-46.267,994.642,998.871,13.284,0.987,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1363,0.0172,0.1360,-0.0195,43,-4,0x22
2026-08-07T22:13:17.798501,2.867,29.7944837,119.6847284,391.820,15.357,-6.434,-46.267,994.642,998.871,13.284,0.987,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1363,0.0172,0.1360,-0.0195,43,-4,0x22
2026-08-07T22:13:17.828738,2.897,29.7944837,119.6847284,391.820,15.357,-6.434,-46.267,994.642,998.871,13.284,0.987,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1363,0.0172,0.1360,-0.0195,43,-4,0x22
2026-08-07T22:13:17.861134,2.930,29.7944837,119.6847284,391.820,15.357,-6.434,-46.267,994.642,998.871,13.284,0.987,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1363,0.0172,0.1360,-0.0195,43,-4,0x22
2026-08-07T22:13:17.891381,2.960,29.7944837,119.6847284,391.820,15.357,-6.434,-46.267,994.642,998.871,13.284,0.987,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1363,0.0172,0.1360,-0.0195,43,-4,0x22
2026-08-07T22:13:17.921415,2.990,29.7944837,119.6847284,391.820,15.357,-6.434,-46.267,994.642,998.871,13.284,0.987,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1363,0.0172,0.1360,-0.0195,43,-4,0x22
2026-08-07T22:13:17.951703,3.020,29.7944837,119.6847284,391.820,15.357,-6.434,-46.267,994.642,998.871,13.284,0.987,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1363,0.0172,0.1360,-0.0195,43,-4,0x22
2026-08-07T22:13:17.982933,3.052,29.7944837,119.6847284,391.820,15.357,-6.434,-46.267,994.642,998.871,13.284,0.987,16.340,-19.090,2.110,24.184,282.668,-5.274,-4.800,0.1363,0.0172,0.1360,-0.0195,43,-4,0x22
2026-08-07T22:13:18.013922,3.083,29.7944992,119.6847079,391.580,15.357,-6.434,-46.267,992.123,996.341,13.326,0.986,16.690,-19.040,2.380,24.469,271.423,-5.274,-5.370,0.1368,0.0172,0.1364,-0.0196,43,-4,0x22
2026-08-07T22:13:18.045292,3.114,29.7944992,119.6847079,391.580,15.178,-7.316,-47.095,992.123,996.341,14.155,1.820,16.690,-19.040,2.380,24.469,271.423,-5.274,-5.370,0.1456,0.0318,0.1488,-0.0075,47,-1,0x22
2026-08-07T22:13:18.076969,3.146,29.7944992,119.6847079,391.580,14.884,-7.279,-47.649,992.123,996.341,14.706,1.766,16.690,-19.040,2.380,24.469,271.423,-5.274,-5.370,0.1515,0.0308,0.1544,-0.0091,49,-2,0x22
2026-08-07T22:13:18.107708,3.176,29.7944992,119.6847079,391.580,14.884,-7.279,-47.649,992.123,996.341,14.706,1.766,16.690,-19.040,2.380,24.469,271.423,-5.274,-5.370,0.1515,0.0308,0.1544,-0.0091,49,-2,0x22
2026-08-07T22:13:18.138055,3.207,29.7945157,119.6846863,391.300,14.884,-7.279,-47.649,989.453,993.657,14.750,1.767,16.940,-19.020,2.740,24.695,263.901,-5.272,-6.140,0.1520,0.0308,0.1548,-0.0092,49,-2,0x22
