timestamp,rel_t,cx,cy,yaw_cdeg,pitch_cdeg,conf,active,valid
2026-08-06T16:31:19.813934,159.735,0,0,0,0,0,0,1
2026-08-06T16:31:19.837044,159.758,0,0,0,0,0,0,1
2026-08-06T16:31:19.867241,159.788,0,0,0,0,0,0,1
2026-08-06T16:31:19.888460,159.810,0,0,0,0,0,0,1
2026-08-06T16:31:19.911060,159.832,0,0,0,0,0,0,1
2026-08-06T16:31:19.933688,159.855,0,0,0,0,0,0,1
2026-08-06T16:31:19.955640,159.877,0,0,0,0,0,0,1
2026-08-06T16:31:19.991066,159.912,0,0,0,0,0,0,1
2026-08-06T16:31:20.012500,159.934,0,0,0,0,0,0,1
2026-08-06T16:31:20.033853,159.955,0,0,0,0,0,0,1
2026-08-06T16:31:20.056367,159.977,0,0,0,0,0,0,1
2026-08-06T16:31:20.078686,160.000,0,0,0,0,0,0,1
2026-08-06T16:31:20.114423,160.035,0,0,0,0,0,0,1
2026-08-06T16:31:20.135480,160.057,0,0,0,0,0,0,1
2026-08-06T16:31:20.156857,160.078,0,0,0,0,0,0,1
2026-08-06T16:31:20.178022,160.099,0,0,0,0,0,0,1
2026-08-06T16:31:20.201491,160.123,0,0,0,0,0,0,1
2026-08-06T16:31:20.235128,160.156,0,0,0,0,0,0,1
2026-08-06T16:31:20.257541,160.179,0,0,0,0,0,0,1
2026-08-06T16:31:20.279125,160.200,0,0,0,0,0,0,1
2026-08-06T16:31:20.300138,160.221,0,0,0,0,0,0,1
2026-08-06T16:31:20.323670,160.245,0,0,0,0,0,0,1
2026-08-06T16:31:20.344915,160.266,0,0,0,0,0,0,1
2026-08-06T16:31:20.375290,160.296,0,0,0,0,0,0,1
2026-08-06T16:31:20.397941,160.319,0,0,0,0,0,0,1
2026-08-06T16:31:20.419337,160.340,0,0,0,0,0,0,1
2026-08-06T16:31:20.440516,160.362,0,0,0,0,0,0,1
2026-08-06T16:31:20.464003,160.385,0,0,0,0,0,0,1
2026-08-06T16:31:20.485161,160.406,0,0,0,0,0,0,1
2026-08-06T16:31:20.515261,160.436,0,0,0,0,0,0,1
2026-08-06T16:31:20.537891,160.459,0,0,0,0,0,0,1
2026-08-06T16:31:20.559113,160.480,0,0,0,0,0,0,1
2026-08-06T16:31:20.580216,160.501,0,0,0,0,0,0,1
2026-08-06T16:31:20.603950,160.525,0,0,0,0,0,0,1
2026-08-06T16:31:20.625045,160.546,0,0,0,0,0,0,1
2026-08-06T16:31:20.655274,160.576,0,0,0,0,0,0,1
2026-08-06T16:31:20.677900,160.599,0,0,0,0,0,0,1
2026-08-06T16:31:20.699440,160.620,0,0,0,0,0,0,1
2026-08-06T16:31:20.720312,160.641,0,0,0,0,0,0,1
2026-08-06T16:31:20.743883,160.665,0,0,0,0,0,0,1
2026-08-06T16:31:20.765124,160.686,0,0,0,0,0,0,1
2026-08-06T16:31:20.795690,160.717,0,0,0,0,0,0,1
2026-08-06T16:31:20.818172,160.739,0,0,0,0,0,0,1
2026-08-06T16:31:20.839526,160.761,0,0,0,0,0,0,1
2026-08-06T16:31:20.860877,160.782,0,0,0,0,0,0,1
2026-08-06T16:31:20.884181,160.805,0,0,0,0,0,0,1
2026-08-06T16:31:20.905612,160.827,0,0,0,0,0,0,1
2026-08-06T16:31:20.935747,160.857,0,0,0,0,0,0,1
2026-08-06T16:31:20.958493,160.880,0,0,0,0,0,0,1
2026-08-06T16:31:20.979580,160.901,0,0,0,0,0,0,1
2026-08-06T16:31:21.000743,160.922,0,0,0,0,0,0,1
2026-08-06T16:31:21.024370,160.945,0,0,0,0,0,0,1
2026-08-06T16:31:21.045839,160.967,0,0,0,0,0,0,1
2026-08-06T16:31:21.075972,160.997,0,0,0,0,0,0,1
2026-08-06T16:31:21.098252,161.019,0,0,0,0,0,0,1
2026-08-06T16:31:21.119650,161.041,0,0,0,0,0,0,1
2026-08-06T16:31:21.140706,161.062,0,0,0,0,0,0,1
2026-08-06T16:31:21.164591,161.086,0,0,0,0,0,0,1
2026-08-06T16:31:21.185724,161.107,0,0,0,0,0,0,1
2026-08-06T16:31:21.215952,161.137,0,0,0,0,0,0,1
2026-08-06T16:31:21.238341,161.159,0,0,0,0,0,0,1
2026-08-06T16:31:21.259747,161.181,0,0,0,0,0,0,1
2026-08-06T16:31:21.281005,161.202,0,0,0,0,0,0,1
2026-08-06T16:31:21.304554,161.226,0,0,0,0,0,0,1
2026-08-06T16:31:21.325852,161.247,0,0,0,0,0,0,1
2026-08-06T16:31:21.355910,161.277,0,0,0,0,0,0,1
2026-08-06T16:31:21.378617,161.300,0,0,0,0,0,0,1
2026-08-06T16:31:21.399700,161.321,0,0,0,0,0,0,1
2026-08-06T16:31:21.421029,161.342,0,0,0,0,0,0,1
2026-08-06T16:31:21.444562,161.366,0,0,0,0,0,0,1
2026-08-06T16:31:21.465876,161.387,0,0,0,0,0,0,1
2026-08-06T16:31:21.496066,161.417,0,0,0,0,0,0,1
2026-08-06T16:31:21.518552,161.440,0,0,0,0,0,0,1
2026-08-06T16:31:21.539900,161.461,0,0,0,0,0,0,1
2026-08-06T16:31:21.561215,161.482,0,0,0,0,0,0,1
2026-08-06T16:31:21.585077,161.506,0,0,0,0,0,0,1
2026-08-06T16:31:21.606048,161.527,0,0,0,0,0,0,1
2026-08-06T16:31:21.636206,161.557,0,0,0,0,0,0,1
2026-08-06T16:31:21.658660,161.580,0,0,0,0,0,0,1
2026-08-06T16:31:21.680319,161.601,0,0,0,0,0,0,1
2026-08-06T16:31:21.701361,161.622,0,0,0,0,0,0,1
2026-08-06T16:31:21.724810,161.646,0,0,0,0,0,0,1
2026-08-06T16:31:21.746296,161.667,0,0,0,0,0,0,1
2026-08-06T16:31:21.776175,161.697,0,0,0,0,0,0,1
2026-08-06T16:31:21.798785,161.720,0,0,0,0,0,0,1
2026-08-06T16:31:21.820048,161.741,0,0,0,0,0,0,1
2026-08-06T16:31:21.841229,161.762,0,0,0,0,0,0,1
2026-08-06T16:31:21.865017,161.786,0,0,0,0,0,0,1
2026-08-06T16:31:21.886103,161.807,0,0,0,0,0,0,1
2026-08-06T16:31:21.916482,161.838,0,0,0,0,0,0,1
2026-08-06T16:31:21.938906,161.860,0,0,0,0,0,0,1
2026-08-06T16:31:21.960386,161.881,0,0,0,0,0,0,1
2026-08-06T16:31:21.981575,161.903,0,0,0,0,0,0,1
2026-08-06T16:31:22.005116,161.926,0,0,0,0,0,0,1
2026-08-06T16:31:22.026320,161.947,0,0,0,0,0,0,1
2026-08-06T16:31:22.059098,161.980,0,0,0,0,0,0,1
2026-08-06T16:31:22.081682,162.003,0,0,0,0,0,0,1
2026-08-06T16:31:22.102894,162.024,0,0,0,0,0,0,1
2026-08-06T16:31:22.123743,162.045,0,0,0,0,0,0,1
2026-08-06T16:31:22.147122,162.068,0,0,0,0,0,0,1
2026-08-06T16:31:22.179207,162.100,0,0,0,0,0,0,1
2026-08-06T16:31:22.200347,162.121,0,0,0,0,0,0,1
2026-08-06T16:31:22.223013,162.144,0,0,0,0,0,0,1
2026-08-06T16:31:22.244112,162.165,0,0,0,0,0,0,1
2026-08-06T16:31:22.265634,162.187,0,0,0,0,0,0,1
2026-08-06T16:31:22.288775,162.210,0,0,0,0,0,0,1
2026-08-06T16:31:22.319429,162.240,0,0,0,0,0,0,1
2026-08-06T16:31:22.340723,162.262,0,0,0,0,0,0,1
2026-08-06T16:31:22.363027,162.284,0,0,0,0,0,0,1
2026-08-06T16:31:22.384538,162.306,0,0,0,0,0,0,1
2026-08-06T16:31:22.405624,162.327,0,0,0,0,0,0,1
2026-08-06T16:31:22.429146,162.350,0,0,0,0,0,0,1
2026-08-06T16:31:22.459341,162.380,0,0,0,0,0,0,1
2026-08-06T16:31:22.480738,162.402,0,0,0,0,0,0,1
2026-08-06T16:31:22.503087,162.424,0,0,0,0,0,0,1
2026-08-06T16:31:22.524012,162.445,0,0,0,0,0,0,1
2026-08-06T16:31:22.545966,162.467,0,0,0,0,0,0,1
2026-08-06T16:31:22.568933,162.490,0,0,0,0,0,0,1
2026-08-06T16:31:22.599324,162.520,0,0,0,0,0,0,1
2026-08-06T16:31:22.620650,162.542,0,0,0,0,0,0,1
2026-08-06T16:31:22.643367,162.564,0,0,0,0,0,0,1
2026-08-06T16:31:22.664474,162.586,0,0,0,0,0,0,1
2026-08-06T16:31:22.686627,162.608,0,0,0,0,0,0,1
2026-08-06T16:31:22.709293,162.630,0,0,0,0,0,0,1
2026-08-06T16:31:22.739609,162.661,0,0,0,0,0,0,1
2026-08-06T16:31:22.761063,162.682,0,0,0,0,0,0,1
2026-08-06T16:31:22.783702,162.705,0,0,0,0,0,0,1
2026-08-06T16:31:22.804750,162.726,0,0,0,0,0,0,1
2026-08-06T16:31:22.826147,162.747,0,0,0,0,0,0,1
2026-08-06T16:31:22.849491,162.771,0,0,0,0,0,0,1
2026-08-06T16:31:22.879625,162.801,0,0,0,0,0,0,1
2026-08-06T16:31:22.901001,162.822,0,0,0,0,0,0,1
2026-08-06T16:31:22.923372,162.844,0,0,0,0,0,0,1
2026-08-06T16:31:22.944595,162.866,0,0,0,0,0,0,1
2026-08-06T16:31:22.966232,162.887,0,0,0,0,0,0,1
2026-08-06T16:31:22.989642,162.911,0,0,0,0,0,0,1
2026-08-06T16:31:23.019852,162.941,0,0,0,0,0,0,1
2026-08-06T16:31:23.040909,162.962,0,0,0,0,0,0,1
2026-08-06T16:31:23.063670,162.985,0,0,0,0,0,0,1
2026-08-06T16:31:23.084715,163.006,0,0,0,0,0,0,1
2026-08-06T16:31:23.107219,163.028,0,0,0,0,0,0,1
2026-08-06T16:31:23.129697,163.051,0,0,0,0,0,0,1
2026-08-06T16:31:23.160308,163.081,0,0,0,0,0,0,1
2026-08-06T16:31:23.181373,163.102,0,0,0,0,0,0,1
2026-08-06T16:31:23.203729,163.125,0,0,0,0,0,0,1
2026-08-06T16:31:23.225234,163.146,0,0,0,0,0,0,1
2026-08-06T16:31:23.246519,163.168,0,0,0,0,0,0,1
2026-08-06T16:31:23.269869,163.191,0,0,0,0,0,0,1
2026-08-06T16:31:23.299955,163.221,0,0,0,0,0,0,1
2026-08-06T16:31:23.321219,163.242,0,0,0,0,0,0,1
2026-08-06T16:31:23.343864,163.265,0,0,0,0,0,0,1
2026-08-06T16:31:23.364808,163.286,0,0,0,0,0,0,1
2026-08-06T16:31:23.386446,163.307,0,0,0,0,0,0,1
2026-08-06T16:31:23.409673,163.331,0,0,0,0,0,0,1
2026-08-06T16:31:23.439929,163.361,0,0,0,0,0,0,1
2026-08-06T16:31:23.461126,163.382,0,0,0,0,0,0,1
2026-08-06T16:31:23.484233,163.405,0,0,0,0,0,0,1
2026-08-06T16:31:23.505122,163.426,0,0,0,0,0,0,1
2026-08-06T16:31:23.526640,163.448,0,0,0,0,0,0,1
2026-08-06T16:31:23.549703,163.471,0,0,0,0,0,0,1
2026-08-06T16:31:23.580679,163.502,0,0,0,0,0,0,1
2026-08-06T16:31:23.601732,163.523,0,0,0,0,0,0,1
2026-08-06T16:31:23.624110,163.545,0,0,0,0,0,0,1
2026-08-06T16:31:23.645515,163.567,0,0,0,0,0,0,1
2026-08-06T16:31:23.667499,163.589,0,0,0,0,0,0,1
2026-08-06T16:31:23.690195,163.611,0,0,0,0,0,0,1
2026-08-06T16:31:23.720507,163.642,0,0,0,0,0,0,1
2026-08-06T16:31:23.741622,163.663,0,0,0,0,0,0,1
2026-08-06T16:31:23.764250,163.685,0,0,0,0,0,0,1
2026-08-06T16:31:23.785332,163.706,0,0,0,0,0,0,1
2026-08-06T16:31:23.806885,163.728,0,0,0,0,0,0,1
2026-08-06T16:31:23.829961,163.751,0,0,0,0,0,0,1
2026-08-06T16:31:23.860371,163.781,0,0,0,0,0,0,1
2026-08-06T16:31:23.881694,163.803,0,0,0,0,0,0,1
2026-08-06T16:31:23.904297,163.825,0,0,0,0,0,0,1
2026-08-06T16:31:23.925241,163.846,0,0,0,0,0,0,1
2026-08-06T16:31:23.947157,163.868,0,0,0,0,0,0,1
2026-08-06T16:31:23.970118,163.891,0,0,0,0,0,0,1
2026-08-06T16:31:24.000748,163.922,0,0,0,0,0,0,1
2026-08-06T16:31:24.021873,163.943,0,0,0,0,0,0,1
2026-08-06T16:31:24.044521,163.966,0,0,0,0,0,0,1
2026-08-06T16:31:24.065893,163.987,0,0,0,0,0,0,1
2026-08-06T16:31:24.087825,164.009,0,0,0,0,0,0,1
2026-08-06T16:31:24.110417,164.031,0,0,0,0,0,0,1
2026-08-06T16:31:24.140768,164.062,0,0,0,0,0,0,1
2026-08-06T16:31:24.161957,164.083,0,0,0,0,0,0,1
2026-08-06T16:31:24.185703,164.107,0,0,0,0,0,0,1
2026-08-06T16:31:24.206829,164.128,0,0,0,0,0,0,1
2026-08-06T16:31:24.229261,164.150,0,0,0,0,0,0,1
2026-08-06T16:31:24.264685,164.186,0,0,0,0,0,0,1
2026-08-06T16:31:24.285882,164.207,0,0,0,0,0,0,1
2026-08-06T16:31:24.307241,164.228,0,0,0,0,0,0,1
2026-08-06T16:31:24.329726,164.251,0,0,0,0,0,0,1
2026-08-06T16:31:24.351716,164.273,0,0,0,0,0,0,1
2026-08-06T16:31:24.387109,164.308,0,0,0,0,0,0,1
2026-08-06T16:31:24.408668,164.330,0,0,0,0,0,0,1
2026-08-06T16:31:24.429814,164.351,0,0,0,0,0,0,1
2026-08-06T16:31:24.451176,164.372,0,0,0,0,0,0,1
2026-08-06T16:31:24.474827,164.396,0,0,0,0,0,0,1
2026-08-06T16:31:24.496083,164.417,0,0,0,0,0,0,1
2026-08-06T16:31:24.517464,164.439,0,0,0,0,0,0,1
2026-08-06T16:31:24.540181,164.461,0,0,0,0,0,0,1
2026-08-06T16:31:24.561972,164.483,0,0,0,0,0,0,1
2026-08-06T16:31:24.597432,164.518,0,0,0,0,0,0,1
2026-08-06T16:31:24.618651,164.540,0,0,0,0,0,0,1
2026-08-06T16:31:24.640169,164.561,0,0,0,0,0,0,1
2026-08-06T16:31:24.661195,164.582,0,0,0,0,0,0,1
2026-08-06T16:31:24.685030,164.606,0,0,0,0,0,0,1
2026-08-06T16:31:24.706306,164.627,0,0,0,0,0,0,1
2026-08-06T16:31:24.727450,164.649,0,0,0,0,0,0,1
2026-08-06T16:31:24.750225,164.671,0,0,0,0,0,0,1
2026-08-06T16:31:24.772353,164.693,0,0,0,0,0,0,1
2026-08-06T16:31:24.807614,164.729,0,0,0,0,0,0,1
2026-08-06T16:31:24.829009,164.750,0,0,0,0,0,0,1
2026-08-06T16:31:24.850505,164.772,0,0,0,0,0,0,1
2026-08-06T16:31:24.871401,164.792,0,0,0,0,0,0,1
2026-08-06T16:31:24.895460,164.817,0,0,0,0,0,0,1
2026-08-06T16:31:24.916617,164.838,0,0,0,0,0,0,1
2026-08-06T16:31:24.937574,164.859,0,0,0,0,0,0,1
2026-08-06T16:31:24.960727,164.882,0,0,0,0,0,0,1
2026-08-06T16:31:24.982711,164.904,0,0,0,0,0,0,1
2026-08-06T16:31:25.017693,164.939,0,0,0,0,0,0,1
2026-08-06T16:31:25.038997,164.960,0,0,0,0,0,0,1
2026-08-06T16:31:25.060433,164.981,0,0,0,0,0,0,1
2026-08-06T16:31:25.081569,165.003,0,0,0,0,0,0,1
2026-08-06T16:31:25.105262,165.026,0,0,0,0,0,0,1
2026-08-06T16:31:25.138914,165.060,0,0,0,0,0,0,1
2026-08-06T16:31:25.161358,165.082,0,0,0,0,0,0,1
2026-08-06T16:31:25.182671,165.104,0,0,0,0,0,0,1
2026-08-06T16:31:25.203817,165.125,0,0,0,0,0,0,1
2026-08-06T16:31:25.227379,165.148,0,0,0,0,0,0,1
2026-08-06T16:31:25.248737,165.170,0,0,0,0,0,0,1
2026-08-06T16:31:25.278791,165.200,0,0,0,0,0,0,1
2026-08-06T16:31:25.301789,165.223,0,0,0,0,0,0,1
2026-08-06T16:31:25.323010,165.244,0,0,0,0,0,0,1
2026-08-06T16:31:25.344149,165.265,0,0,0,0,0,0,1
2026-08-06T16:31:25.367822,165.289,0,0,0,0,0,0,1
2026-08-06T16:31:25.388818,165.310,0,0,0,0,0,0,1
2026-08-06T16:31:25.419216,165.340,0,0,0,0,0,0,1
2026-08-06T16:31:25.441616,165.363,0,0,0,0,0,0,1
2026-08-06T16:31:25.463070,165.384,0,0,0,0,0,0,1
2026-08-06T16:31:25.484482,165.406,0,0,0,0,0,0,1
2026-08-06T16:31:25.507668,165.429,0,0,0,0,0,0,1
2026-08-06T16:31:25.529143,165.450,0,0,0,0,0,0,1
2026-08-06T16:31:25.559238,165.480,0,0,0,0,0,0,1
2026-08-06T16:31:25.582000,165.503,0,0,0,0,0,0,1
2026-08-06T16:31:25.602925,165.524,0,0,0,0,0,0,1
2026-08-06T16:31:25.624258,165.545,0,0,0,0,0,0,1
2026-08-06T16:31:25.647896,165.569,0,0,0,0,0,0,1
2026-08-06T16:31:25.668900,165.590,0,0,0,0,0,0,1
2026-08-06T16:31:25.699149,165.620,0,0,0,0,0,0,1
2026-08-06T16:31:25.721713,165.643,0,0,0,0,0,0,1
2026-08-06T16:31:25.743305,165.664,0,0,0,0,0,0,1
2026-08-06T16:31:25.764250,165.685,0,0,0,0,0,0,1
2026-08-06T16:31:25.787939,165.709,0,0,0,0,0,0,1
2026-08-06T16:31:25.809279,165.730,0,0,0,0,0,0,1
2026-08-06T16:31:25.839808,165.761,0,0,0,0,0,0,1
2026-08-06T16:31:25.862103,165.783,0,0,0,0,0,0,1
2026-08-06T16:31:25.883261,165.804,0,0,0,0,0,0,1
2026-08-06T16:31:25.904624,165.826,0,0,0,0,0,0,1
2026-08-06T16:31:25.927872,165.849,0,0,0,0,0,0,1
2026-08-06T16:31:25.949426,165.870,0,0,0,0,0,0,1
2026-08-06T16:31:25.979604,165.901,0,0,0,0,0,0,1
2026-08-06T16:31:26.002024,165.923,0,0,0,0,0,0,1
2026-08-06T16:31:26.023381,165.944,0,0,0,0,0,0,1
2026-08-06T16:31:26.044615,165.966,0,0,0,0,0,0,1
2026-08-06T16:31:26.068194,165.989,0,0,0,0,0,0,1
2026-08-06T16:31:26.089401,166.010,0,0,0,0,0,0,1
2026-08-06T16:31:26.119424,166.040,0,0,0,0,0,0,1
2026-08-06T16:31:26.142012,166.063,0,0,0,0,0,0,1
2026-08-06T16:31:26.163722,166.085,0,0,0,0,0,0,1
2026-08-06T16:31:26.184574,166.106,0,0,0,0,0,0,1
2026-08-06T16:31:26.208526,166.130,0,0,0,0,0,0,1
2026-08-06T16:31:26.229549,166.151,0,0,0,0,0,0,1
2026-08-06T16:31:26.259988,166.181,0,0,0,0,0,0,1
2026-08-06T16:31:26.282427,166.203,0,0,0,0,0,0,1
2026-08-06T16:31:26.305915,166.227,0,0,0,0,0,0,1
2026-08-06T16:31:26.326936,166.248,0,0,0,0,0,0,1
2026-08-06T16:31:26.350601,166.272,0,0,0,0,0,0,1
2026-08-06T16:31:26.382363,166.303,0,0,0,0,0,0,1
2026-08-06T16:31:26.403330,166.324,0,0,0,0,0,0,1
2026-08-06T16:31:26.426071,166.347,0,0,0,0,0,0,1
2026-08-06T16:31:26.447495,166.368,0,0,0,0,0,0,1
2026-08-06T16:31:26.468891,166.390,0,0,0,0,0,0,1
2026-08-06T16:31:26.491991,166.413,0,0,0,0,0,0,1
2026-08-06T16:31:26.522643,166.444,0,0,0,0,0,0,1
2026-08-06T16:31:26.543671,166.465,0,0,0,0,0,0,1
2026-08-06T16:31:26.566333,166.487,0,0,0,0,0,0,1
2026-08-06T16:31:26.587611,166.509,0,0,0,0,0,0,1
2026-08-06T16:31:26.609036,166.530,0,0,0,0,0,0,1
2026-08-06T16:31:26.632525,166.554,0,0,0,0,0,0,1
2026-08-06T16:31:26.662445,166.584,0,0,0,0,0,0,1
2026-08-06T16:31:26.684263,166.605,0,0,0,0,0,0,1
2026-08-06T16:31:26.706414,166.627,0,0,0,0,0,0,1
2026-08-06T16:31:26.727698,166.649,0,0,0,0,0,0,1
2026-08-06T16:31:26.749753,166.671,0,0,0,0,0,0,1
2026-08-06T16:31:26.772362,166.693,0,0,0,0,0,0,1
2026-08-06T16:31:26.802713,166.724,0,0,0,0,0,0,1
2026-08-06T16:31:26.823614,166.745,0,0,0,0,0,0,1
2026-08-06T16:31:26.846415,166.767,0,0,0,0,0,0,1
2026-08-06T16:31:26.867724,166.789,0,0,0,0,0,0,1
2026-08-06T16:31:26.889230,166.810,0,0,0,0,0,0,1
2026-08-06T16:31:26.912252,166.833,0,0,0,0,0,0,1
2026-08-06T16:31:26.942851,166.864,0,0,0,0,0,0,1
2026-08-06T16:31:26.964170,166.885,0,0,0,0,0,0,1
2026-08-06T16:31:26.986740,166.908,0,0,0,0,0,0,1
2026-08-06T16:31:27.007866,166.929,0,0,0,0,0,0,1
2026-08-06T16:31:27.029176,166.950,0,0,0,0,0,0,1
2026-08-06T16:31:27.052653,166.974,0,0,0,0,0,0,1
2026-08-06T16:31:27.082783,167.004,0,0,0,0,0,0,1
2026-08-06T16:31:27.104368,167.025,0,0,0,0,0,0,1
2026-08-06T16:31:27.126689,167.048,0,0,0,0,0,0,1
2026-08-06T16:31:27.147962,167.069,0,0,0,0,0,0,1
2026-08-06T16:31:27.169410,167.090,0,0,0,0,0,0,1
2026-08-06T16:31:27.192588,167.114,0,0,0,0,0,0,1
2026-08-06T16:31:27.222815,167.144,0,0,0,0,0,0,1
2026-08-06T16:31:27.244036,167.165,0,0,0,0,0,0,1
